location,user_id,session_id,duration_hours,energy,start_date,start_time,end_date,end_time,start_hour,end_hour,month,day,duration_minutes,day_type,user_id_num
OSL_S,OSL_S_KT49,OSL_S_15669,10.61667,31.44,2019-10-09,23:14:00,2019-10-10,09:51:00,23,9,October,Wednesday,637.0002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_12393,14.5,48.88,2019-07-05,21:31:00,2019-07-06,12:01:00,21,12,July,Friday,870.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_4498,10.63333,13.53,2018-12-12,00:34:00,2018-12-12,11:12:00,0,11,December,Wednesday,637.9998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_3968,16.61667,15.44,2018-11-24,00:22:00,2018-11-24,16:59:00,0,16,November,Saturday,997.0002,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_12922,3.1,10.34,2019-07-26,01:48:00,2019-07-26,04:54:00,1,4,July,Friday,186.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_4933,7.683333,14.32,2018-12-23,20:20:00,2018-12-24,04:01:00,20,4,December,Sunday,460.99998,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_934,17.3,10.33,2018-04-16,15:48:00,2018-04-17,09:06:00,15,9,April,Monday,1038.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2595,1.816667,6.15,2018-09-05,18:44:00,2018-09-05,20:33:00,18,20,September,Wednesday,109.00002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_3730,10.81667,16.08,2018-11-14,22:23:00,2018-11-15,09:12:00,22,9,November,Wednesday,649.0002000000001,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1627,13.55,16.77,2018-06-12,20:49:00,2018-06-13,10:22:00,20,10,June,Tuesday,813.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_981,1.066667,3.54,2018-04-20,12:16:00,2018-04-20,13:20:00,12,13,April,Friday,64.00002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_736,2.25,7.54,2018-03-31,19:38:00,2018-03-31,21:53:00,19,21,March,Saturday,135.0,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_1103,4.583333,3.94,2018-05-02,16:01:00,2018-05-02,20:36:00,16,20,May,Wednesday,274.99998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1789,13.81667,16.47,2018-06-23,20:06:00,2018-06-24,09:55:00,20,9,June,Saturday,829.0002000000001,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_7145,7.433333,5.86,2019-02-19,00:01:00,2019-02-19,07:27:00,0,7,February,Tuesday,445.99998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2443,16.36667,4.87,2018-08-25,16:24:00,2018-08-26,08:46:00,16,8,August,Saturday,982.0002,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_12005,11.06667,37.43,2019-06-23,02:00:00,2019-06-23,13:04:00,2,13,June,Sunday,664.0002000000001,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_21317,10.16667,34.33,2020-01-25,00:14:00,2020-01-25,10:24:00,0,10,January,Saturday,610.0002,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_2028,1.733333,5.87,2018-07-12,20:56:00,2018-07-12,22:40:00,20,22,July,Thursday,103.99998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_5970,3.55,11.92,2019-01-20,16:38:00,2019-01-20,20:11:00,16,20,January,Sunday,213.0,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_13346,3.216667,10.77,2019-08-09,15:10:00,2019-08-09,18:23:00,15,18,August,Friday,193.00002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2414,2.2,4.02,2018-08-23,10:51:00,2018-08-23,13:03:00,10,13,August,Thursday,132.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_7915,1.316667,4.41,2019-03-10,12:26:00,2019-03-10,13:45:00,12,13,March,Sunday,79.00002,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_2939,0.4666667,1.61,2018-09-28,14:36:00,2018-09-28,15:04:00,14,15,September,Friday,28.000002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1117,2.516667,2.95,2018-05-03,15:32:00,2018-05-03,18:03:00,15,18,May,Thursday,151.00002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1725,3.3,4.3,2018-06-19,14:33:00,2018-06-19,17:51:00,14,17,June,Tuesday,198.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1480,14.76667,16.73,2018-06-01,17:51:00,2018-06-02,08:37:00,17,8,June,Friday,886.0002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2940,2.733333,7.81,2018-09-28,15:28:00,2018-09-28,18:12:00,15,18,September,Friday,163.99998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_634,17.8,12.4,2018-03-26,01:28:00,2018-03-26,19:16:00,1,19,March,Monday,1068.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_3062,12.81667,6.02,2018-10-06,01:11:00,2018-10-06,14:00:00,1,14,October,Saturday,769.0002000000001,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_3877,1.516667,2.41,2018-11-21,10:54:00,2018-11-21,12:25:00,10,12,November,Wednesday,91.00002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2097,1.383333,4.73,2018-07-18,20:15:00,2018-07-18,21:38:00,20,21,July,Wednesday,82.99998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2219,6.733333,2.54,2018-08-09,12:51:00,2018-08-09,19:35:00,12,19,August,Thursday,403.99998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_801,1.95,1.11,2018-04-05,15:41:00,2018-04-05,17:38:00,15,17,April,Thursday,117.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1816,45.06667,3.62,2018-06-25,22:07:00,2018-06-27,19:11:00,22,19,June,Monday,2704.0002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_5259,4.233333,5.43,2019-01-03,13:44:00,2019-01-03,17:58:00,13,17,January,Thursday,253.99998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_13642,10.05,33.54,2019-08-18,02:39:00,2019-08-18,12:42:00,2,12,August,Sunday,603.0,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_6714,2.683333,7.94,2019-02-07,12:53:00,2019-02-07,15:34:00,12,15,February,Thursday,160.99998000000002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1010,1.833333,6.19,2018-04-23,16:53:00,2018-04-23,18:43:00,16,18,April,Monday,109.99998000000001,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1739,3.016667,9.79,2018-06-20,13:31:00,2018-06-20,16:32:00,13,16,June,Wednesday,181.00002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_13399,11.2,37.55,2019-08-10,21:10:00,2019-08-11,08:22:00,21,8,August,Saturday,672.0,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_6843,21.46667,13.83,2019-02-10,20:25:00,2019-02-11,17:53:00,20,17,February,Sunday,1288.0002,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_7573,3.316667,3.02,2019-03-02,14:36:00,2019-03-02,17:55:00,14,17,March,Saturday,199.00001999999998,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_7329,14.8,9.92,2019-02-24,16:34:00,2019-02-25,07:22:00,16,7,February,Sunday,888.0,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_12471,5.733333,19.28,2019-07-08,22:29:00,2019-07-09,04:13:00,22,4,July,Monday,343.99998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_15350,3.95,13.34,2019-10-02,11:01:00,2019-10-02,14:58:00,11,14,October,Wednesday,237.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_4778,6.166667,10.13,2018-12-20,00:47:00,2018-12-20,06:57:00,0,6,December,Thursday,370.00002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_3000,17.98333,6.86,2018-10-02,16:39:00,2018-10-03,10:38:00,16,10,October,Tuesday,1078.9997999999998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_12887,11.23333,36.5,2019-07-25,02:10:00,2019-07-25,13:24:00,2,13,July,Thursday,673.9998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2515,0.9833333,1.55,2018-08-30,16:59:00,2018-08-30,17:58:00,16,17,August,Thursday,58.999998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1993,2.95,9.84,2018-07-09,19:46:00,2018-07-09,22:43:00,19,22,July,Monday,177.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_6366,1.616667,5.4,2019-01-29,16:50:00,2019-01-29,18:27:00,16,18,January,Tuesday,97.00002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2598,16.06667,3.12,2018-09-05,20:58:00,2018-09-06,13:02:00,20,13,September,Wednesday,964.0002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_21632,15.5,34.15,2020-01-30,21:50:00,2020-01-31,13:20:00,21,13,January,Thursday,930.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_542,20.95,15.08,2018-03-20,17:17:00,2018-03-21,14:14:00,17,14,March,Tuesday,1257.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1271,17.23333,11.86,2018-05-15,20:40:00,2018-05-16,13:54:00,20,13,May,Tuesday,1033.9997999999998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_7022,6.666667,2.33,2019-02-15,10:01:00,2019-02-15,16:41:00,10,16,February,Friday,400.00002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_460,12.3,12.13,2018-03-15,00:22:00,2018-03-15,12:40:00,0,12,March,Thursday,738.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1840,3.966667,6.28,2018-06-28,12:40:00,2018-06-28,16:38:00,12,16,June,Thursday,238.00002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1925,2.216667,7.52,2018-07-04,19:40:00,2018-07-04,21:53:00,19,21,July,Wednesday,133.00002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_18358,13.18333,41.21,2019-11-29,23:02:00,2019-11-30,12:13:00,23,12,November,Friday,790.9997999999999,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_262,3.433333,11.55,2018-02-28,16:31:00,2018-02-28,19:57:00,16,19,February,Wednesday,205.99998000000002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1030,8.2,10.45,2018-04-26,20:50:00,2018-04-27,05:02:00,20,5,April,Thursday,491.99999999999994,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1760,1.0,3.34,2018-06-21,19:04:00,2018-06-21,20:04:00,19,20,June,Thursday,60.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1887,2.333333,4.48,2018-07-02,12:41:00,2018-07-02,15:01:00,12,15,July,Monday,139.99998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2130,13.9,13.68,2018-07-20,22:02:00,2018-07-21,11:56:00,22,11,July,Friday,834.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_7349,3.616667,1.27,2019-02-25,07:35:00,2019-02-25,11:12:00,7,11,February,Monday,217.00002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1525,4.95,3.47,2018-06-05,16:56:00,2018-06-05,21:53:00,16,21,June,Tuesday,297.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_8692,1.433333,4.75,2019-03-26,19:01:00,2019-03-26,20:27:00,19,20,March,Tuesday,85.99998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2620,1.833333,2.42,2018-09-07,15:48:00,2018-09-07,17:38:00,15,17,September,Friday,109.99998000000001,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1849,7.3,13.87,2018-06-28,20:54:00,2018-06-29,04:12:00,20,4,June,Thursday,438.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_187,16.8,14.32,2018-02-22,18:10:00,2018-02-23,10:58:00,18,10,February,Thursday,1008.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2137,3.816667,11.58,2018-07-21,16:09:00,2018-07-21,19:58:00,16,19,July,Saturday,229.00001999999998,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_2585,15.18333,13.25,2018-09-04,20:19:00,2018-09-05,11:30:00,20,11,September,Tuesday,910.9997999999999,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_5255,7.183333,7.55,2019-01-03,01:03:00,2019-01-03,08:14:00,1,8,January,Thursday,430.99998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1167,1.5,5.07,2018-05-07,18:34:00,2018-05-07,20:04:00,18,20,May,Monday,90.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_558,22.33333,5.76,2018-03-21,17:22:00,2018-03-22,15:42:00,17,15,March,Wednesday,1339.9998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_11985,8.866667,30.0,2019-06-22,01:59:00,2019-06-22,10:51:00,1,10,June,Saturday,532.00002,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_21340,3.333333,11.23,2020-01-25,16:17:00,2020-01-25,19:37:00,16,19,January,Saturday,199.99998,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_3599,22.15,10.53,2018-11-05,20:40:00,2018-11-06,18:49:00,20,18,November,Monday,1329.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1047,2.133333,5.38,2018-04-28,15:48:00,2018-04-28,17:56:00,15,17,April,Saturday,127.99998,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_2752,1.233333,4.13,2018-09-16,11:35:00,2018-09-16,12:49:00,11,12,September,Sunday,73.99998,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_1415,17.31667,11.21,2018-05-26,20:50:00,2018-05-27,14:09:00,20,14,May,Saturday,1039.0002,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_2511,9.95,12.38,2018-08-30,01:08:00,2018-08-30,11:05:00,1,11,August,Thursday,597.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2104,14.1,16.86,2018-07-18,23:05:00,2018-07-19,13:11:00,23,13,July,Wednesday,846.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_4819,9.2,14.64,2018-12-21,00:54:00,2018-12-21,10:06:00,0,10,December,Friday,552.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_203,11.06667,16.08,2018-02-24,01:53:00,2018-02-24,12:57:00,1,12,February,Saturday,664.0002000000001,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_8545,6.683333,15.96,2019-03-23,04:02:00,2019-03-23,10:43:00,4,10,March,Saturday,400.99998,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_1259,13.38333,6.36,2018-05-14,17:07:00,2018-05-15,06:30:00,17,6,May,Monday,802.9998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_13121,7.483333,24.95,2019-08-02,05:19:00,2019-08-02,12:48:00,5,12,August,Friday,448.99998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1951,3.033333,7.13,2018-07-06,14:40:00,2018-07-06,17:42:00,14,17,July,Friday,181.99998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_6570,13.63333,14.1,2019-02-03,17:57:00,2019-02-04,07:35:00,17,7,February,Sunday,817.9998,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_1429,19.18333,10.89,2018-05-27,18:08:00,2018-05-28,13:19:00,18,13,May,Sunday,1150.9998,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_13696,20.76667,17.98,2019-08-19,19:35:00,2019-08-20,16:21:00,19,16,August,Monday,1246.0002000000002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_7745,14.96667,14.25,2019-03-06,21:02:00,2019-03-07,12:00:00,21,12,March,Wednesday,898.0002000000001,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2524,17.91667,14.39,2018-08-30,23:45:00,2018-08-31,17:40:00,23,17,August,Thursday,1075.0002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_3250,9.3,12.79,2018-10-17,01:20:00,2018-10-17,10:38:00,1,10,October,Wednesday,558.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_7709,3.7,12.5,2019-03-06,03:01:00,2019-03-06,06:43:00,3,6,March,Wednesday,222.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_298,4.016667,6.89,2018-03-03,12:57:00,2018-03-03,16:58:00,12,16,March,Saturday,241.00002,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_2731,15.08333,14.92,2018-09-14,20:54:00,2018-09-15,11:59:00,20,11,September,Friday,904.9998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2370,9.283333,15.65,2018-08-19,22:53:00,2018-08-20,08:10:00,22,8,August,Sunday,556.99998,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_3747,1.25,4.19,2018-11-15,17:09:00,2018-11-15,18:24:00,17,18,November,Thursday,75.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_5692,2.383333,7.98,2019-01-14,14:55:00,2019-01-14,17:18:00,14,17,January,Monday,142.99998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_12250,9.6,21.95,2019-07-01,04:23:00,2019-07-01,13:59:00,4,13,July,Monday,576.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_19540,4.666667,15.74,2019-12-19,23:48:00,2019-12-20,04:28:00,23,4,December,Thursday,280.00002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_8241,32.11667,14.82,2019-03-16,19:57:00,2019-03-18,04:04:00,19,4,March,Saturday,1927.0002,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_5934,19.78333,11.31,2019-01-19,17:17:00,2019-01-20,13:04:00,17,13,January,Saturday,1186.9998,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_12736,4.983333,16.78,2019-07-18,21:12:00,2019-07-19,02:11:00,21,2,July,Thursday,298.99998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1807,2.166667,6.46,2018-06-25,11:11:00,2018-06-25,13:21:00,11,13,June,Monday,130.00002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_12254,1.683333,5.63,2019-07-01,14:02:00,2019-07-01,15:43:00,14,15,July,Monday,100.99998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_6708,11.78333,14.88,2019-02-07,00:08:00,2019-02-07,11:55:00,0,11,February,Thursday,706.9997999999999,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2052,8.1,10.47,2018-07-15,02:37:00,2018-07-15,10:43:00,2,10,July,Sunday,486.0,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_5170,2.3,7.51,2018-12-31,19:03:00,2018-12-31,21:21:00,19,21,December,Monday,138.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_9426,0.5833333,1.81,2019-04-13,10:16:00,2019-04-13,10:51:00,10,10,April,Saturday,34.999998000000005,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_3151,4.233333,9.58,2018-10-11,15:48:00,2018-10-11,20:02:00,15,20,October,Thursday,253.99998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_7161,1.716667,5.79,2019-02-19,17:28:00,2019-02-19,19:11:00,17,19,February,Tuesday,103.00001999999999,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_235,3.016667,10.01,2018-02-26,15:01:00,2018-02-26,18:02:00,15,18,February,Monday,181.00002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2424,6.85,10.65,2018-08-23,21:36:00,2018-08-24,04:27:00,21,4,August,Thursday,411.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_6067,2.0,6.69,2019-01-22,17:02:00,2019-01-22,19:02:00,17,19,January,Tuesday,120.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_10321,10.06667,21.27,2019-05-08,21:31:00,2019-05-09,07:35:00,21,7,May,Wednesday,604.0002000000001,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_4124,20.21667,14.78,2018-11-28,19:45:00,2018-11-29,15:58:00,19,15,November,Wednesday,1213.0002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1216,5.083333,8.11,2018-05-11,16:13:00,2018-05-11,21:18:00,16,21,May,Friday,304.99998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1945,8.4,10.73,2018-07-06,03:04:00,2018-07-06,11:28:00,3,11,July,Friday,504.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_12839,8.316667,23.75,2019-07-23,01:36:00,2019-07-23,09:55:00,1,9,July,Tuesday,499.00002000000006,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2678,13.21667,14.31,2018-09-10,21:52:00,2018-09-11,11:05:00,21,11,September,Monday,793.0002000000001,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_12399,0.55,1.84,2019-07-06,15:08:00,2019-07-06,15:41:00,15,15,July,Saturday,33.0,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_21303,0.7833333,2.62,2020-01-24,20:33:00,2020-01-24,21:20:00,20,21,January,Friday,46.999998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_8347,14.98333,7.08,2019-03-18,23:08:00,2019-03-19,14:07:00,23,14,March,Monday,898.9998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_288,19.08333,14.4,2018-03-02,16:50:00,2018-03-03,11:55:00,16,11,March,Friday,1144.9998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_8670,1.75,0.95,2019-03-26,13:02:00,2019-03-26,14:47:00,13,14,March,Tuesday,105.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1384,20.4,11.71,2018-05-24,16:13:00,2018-05-25,12:37:00,16,12,May,Thursday,1224.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2315,0.9333333,3.19,2018-08-16,12:16:00,2018-08-16,13:12:00,12,13,August,Thursday,55.999998000000005,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_14708,14.16667,44.33,2019-09-15,21:21:00,2019-09-16,11:31:00,21,11,September,Sunday,850.0002,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_13981,11.68333,39.1,2019-08-27,01:14:00,2019-08-27,12:55:00,1,12,August,Tuesday,700.9997999999999,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2807,1.15,3.86,2018-09-19,20:17:00,2018-09-19,21:26:00,20,21,September,Wednesday,69.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1714,1.483333,5.0,2018-06-18,15:41:00,2018-06-18,17:10:00,15,17,June,Monday,88.99998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2810,8.8,16.1,2018-09-19,22:29:00,2018-09-20,07:17:00,22,7,September,Wednesday,528.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_6413,1.0,3.35,2019-01-30,16:25:00,2019-01-30,17:25:00,16,17,January,Wednesday,60.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2039,12.36667,9.91,2018-07-13,22:27:00,2018-07-14,10:49:00,22,10,July,Friday,742.0002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2404,0.8666667,2.9,2018-08-22,18:06:00,2018-08-22,18:58:00,18,18,August,Wednesday,52.000002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_338,10.38333,13.51,2018-03-06,02:01:00,2018-03-06,12:24:00,2,12,March,Tuesday,622.9998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_12412,6.45,21.71,2019-07-06,21:36:00,2019-07-07,04:03:00,21,4,July,Saturday,387.0,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_1113,15.01667,13.33,2018-05-02,23:12:00,2018-05-03,14:13:00,23,14,May,Wednesday,901.0002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2814,4.883333,11.73,2018-09-20,13:19:00,2018-09-20,18:12:00,13,18,September,Thursday,292.99998000000005,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_8159,13.33333,13.94,2019-03-15,00:46:00,2019-03-15,14:06:00,0,14,March,Friday,799.9998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_4030,17.73333,10.79,2018-11-26,00:21:00,2018-11-26,18:05:00,0,18,November,Monday,1063.9997999999998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1720,16.41667,6.66,2018-06-18,20:42:00,2018-06-19,13:07:00,20,13,June,Monday,985.0002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_7191,5.35,5.65,2019-02-20,15:54:00,2019-02-20,21:15:00,15,21,February,Wednesday,321.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2699,2.183333,7.37,2018-09-12,15:45:00,2018-09-12,17:56:00,15,17,September,Wednesday,130.99998000000002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_5735,2.516667,1.39,2019-01-15,09:37:00,2019-01-15,12:08:00,9,12,January,Tuesday,151.00002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_3716,10.65,12.99,2018-11-14,00:53:00,2018-11-14,11:32:00,0,11,November,Wednesday,639.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_14364,9.766667,32.54,2019-09-06,18:28:00,2019-09-07,04:14:00,18,4,September,Friday,586.00002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_3554,18.21667,10.79,2018-11-01,17:05:00,2018-11-02,11:18:00,17,11,November,Thursday,1093.0002,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2461,1.116667,3.72,2018-08-26,16:40:00,2018-08-26,17:47:00,16,17,August,Sunday,67.00002,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_13395,0.6333333,2.08,2019-08-10,19:08:00,2019-08-10,19:46:00,19,19,August,Saturday,37.999998,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_2948,16.88333,13.54,2018-09-28,20:49:00,2018-09-29,13:42:00,20,13,September,Friday,1012.9998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1371,12.15,10.48,2018-05-23,15:55:00,2018-05-24,04:04:00,15,4,May,Wednesday,729.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_1246,10.53333,14.06,2018-05-13,17:37:00,2018-05-14,04:09:00,17,4,May,Sunday,631.9997999999999,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_1009,11.81667,10.14,2018-04-23,01:44:00,2018-04-23,13:33:00,1,13,April,Monday,709.0002000000001,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2466,0.7666667,2.62,2018-08-26,19:59:00,2018-08-26,20:45:00,19,20,August,Sunday,46.000002,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_2347,1.883333,6.28,2018-08-18,14:56:00,2018-08-18,16:49:00,14,16,August,Saturday,112.99998,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_6236,1.683333,1.95,2019-01-26,12:55:00,2019-01-26,14:36:00,12,14,January,Saturday,100.99998,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_524,11.55,11.49,2018-03-19,16:40:00,2018-03-20,04:13:00,16,4,March,Monday,693.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_6723,1.183333,3.64,2019-02-07,16:32:00,2019-02-07,17:43:00,16,17,February,Thursday,70.99998,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_13407,5.683333,18.9,2019-08-11,09:06:00,2019-08-11,14:47:00,9,14,August,Sunday,340.99998,Weekend,95
OSL_S,OSL_S_KT49,OSL_S_10286,5.95,20.02,2019-05-08,13:26:00,2019-05-08,19:23:00,13,19,May,Wednesday,357.0,Weekday,95
OSL_S,OSL_S_KT49,OSL_S_2110,4.3,2.18,2018-07-19,14:40:00,2018-07-19,18:58:00,14,18,July,Thursday,258.0,Weekday,95
