user_id,source_user_id,day_type,bin,calendar_date,arrival_hour,duration_h,gap_h,tau_eff_h,energy_kwh
sim_user_24,TRO_R_Bl2-1,Weekday,11,2026-03-25,19.9889,12.2805,59.7668,72.0473,9.4707
sim_user_24,TRO_R_Bl2-1,Weekday,8,2026-03-26,14.8876,2.2182,5.0988,7.317,7.4047
sim_user_24,TRO_R_Bl2-1,Weekday,10,2026-03-27,19.1463,12.407,20.4424,32.8494,1.5867
sim_user_24,TRO_R_Bl2-1,Weekend,7,2026-03-28,20.1755,22.0617,55.0344,77.0961,18.2573
sim_user_24,TRO_R_Bl2-1,Weekday,11,2026-03-30,21.2675,12.0661,4.2049,16.271,15.5025
sim_user_24,TRO_R_Bl2-1,Weekday,12,2026-03-31,22.2882,8.7843,23.1929,31.9772,10.0716
sim_user_25,OSL_T_38,Weekend,12,2026-01-04,22.2684,3.6748,28.0005,31.6753,17.0665
sim_user_25,OSL_T_38,Weekday,11,2026-01-05,21.0764,14.8236,42.8786,57.7022,24.4221
sim_user_25,OSL_T_38,Weekday,12,2026-01-07,22.4913,8.3388,36.5779,44.9167,13.7069
sim_user_25,OSL_T_38,Weekday,8,2026-01-09,15.4359,10.1212,49.8825,60.0037,9.7897
sim_user_25,OSL_T_38,Weekend,8,2026-01-10,16.1352,28.1193,8.1155,36.2348,12.5053
sim_user_25,OSL_T_38,Weekday,10,2026-01-12,15.9334,0.9293,4.9012,5.8305,8.841
sim_user_25,OSL_T_38,Weekday,8,2026-01-13,15.5759,14.7409,9.5798,24.3208,4.8378
sim_user_25,OSL_T_38,Weekday,8,2026-01-14,15.7506,3.1411,25.2181,28.3592,23.9654
sim_user_25,OSL_T_38,Weekday,5,2026-01-14,18.1228,11.9786,5.282,17.2606,16.5186
sim_user_25,OSL_T_38,Weekday,8,2026-01-21,15.5009,4.9903,98.9979,103.9882,17.3233
sim_user_25,OSL_T_38,Weekday,10,2026-01-27,14.5164,10.7406,95.3116,106.0522,17.3107
sim_user_25,OSL_T_38,Weekday,8,2026-01-28,15.5295,5.1215,3.2074,8.3289,17.0221
sim_user_25,OSL_T_38,Weekday,9,2026-01-30,16.9146,2.7534,67.9203,70.6737,11.3864
sim_user_25,OSL_T_38,Weekday,8,2026-02-04,14.3069,0.7415,60.2527,60.9942,2.0932
sim_user_25,OSL_T_38,Weekday,8,2026-02-05,15.0886,18.008,13.0487,31.0567,11.9861
sim_user_25,OSL_T_38,Weekday,9,2026-02-06,17.7413,5.9148,18.8815,24.7964,8.1503
sim_user_25,OSL_T_38,Weekday,9,2026-02-09,16.621,3.3934,22.0988,25.4923,7.6568
sim_user_25,OSL_T_38,Weekday,9,2026-02-10,17.1832,2.5214,3.7721,6.2935,23.9844
sim_user_25,OSL_T_38,Weekday,11,2026-02-11,21.1328,9.9603,21.0671,31.0274,13.7942
sim_user_25,OSL_T_38,Weekday,9,2026-02-12,16.2285,14.4709,7.1695,21.6404,3.1558
sim_user_25,OSL_T_38,Weekday,11,2026-02-13,21.5479,15.6576,4.9044,20.562,21.5449
sim_user_25,OSL_T_38,Weekend,8,2026-02-14,15.3052,5.7865,221.5992,227.3856,15.2249
sim_user_25,OSL_T_38,Weekend,12,2026-02-21,9.0376,4.3193,50.7294,55.0487,24.1238
sim_user_25,OSL_T_38,Weekday,9,2026-02-23,16.391,13.3047,125.7711,139.0758,15.2786
sim_user_25,OSL_T_38,Weekday,12,2026-02-23,22.4426,7.7724,6.393,14.1654,14.5578
sim_user_25,OSL_T_38,Weekday,10,2026-02-25,15.4224,1.7392,54.0894,55.8287,16.6313
sim_user_25,OSL_T_38,Weekday,8,2026-02-27,16.088,23.5228,6.1128,29.6356,16.1745
sim_user_25,OSL_T_38,Weekend,8,2026-02-28,8.2839,0.2819,46.7332,47.0151,15.2463
sim_user_25,OSL_T_38,Weekday,10,2026-03-03,16.5389,20.2542,25.9191,46.1733,13.6763
sim_user_25,OSL_T_38,Weekday,9,2026-03-05,15.6368,17.1907,49.8909,67.0815,11.8658
sim_user_25,OSL_T_38,Weekday,8,2026-03-06,15.3995,3.246,23.058,26.304,17.7266
sim_user_25,OSL_T_38,Weekend,9,2026-03-07,21.4601,21.0187,24.7301,45.7487,17.0425
sim_user_25,OSL_T_38,Weekday,9,2026-03-12,17.4087,2.6618,81.6894,84.3512,10.6
sim_user_25,OSL_T_38,Weekday,9,2026-03-18,18.0746,18.4135,72.3375,90.7511,17.7519
sim_user_25,OSL_T_38,Weekday,10,2026-03-20,15.5364,20.8787,39.8298,60.7085,22.4495
sim_user_25,OSL_T_38,Weekend,9,2026-03-21,17.2301,12.8429,76.6166,89.4595,7.3541
sim_user_25,OSL_T_38,Weekend,8,2026-03-22,14.2928,10.6218,19.2514,29.8731,17.4984
sim_user_25,OSL_T_38,Weekend,9,2026-03-29,17.2397,13.8355,42.6806,56.5161,13.2206
sim_user_25,OSL_T_38,Weekday,10,2026-03-30,17.3563,15.2673,110.8283,126.0956,22.8684
sim_user_25,OSL_T_38,Weekday,10,2026-03-31,14.2312,15.4924,12.2168,27.7092,7.4714
sim_user_25,OSL_T_38,Weekday,10,2026-03-31,17.7285,11.5388,6.272,17.8109,19.8564
sim_user_26,OSL_T_74,Weekday,8,2026-01-01,14.668,1.0476,15.1918,16.2393,27.7388
sim_user_26,OSL_T_74,Weekday,7,2026-01-02,13.4245,0.8634,17.8854,18.7488,6.2126
sim_user_26,OSL_T_74,Weekend,7,2026-01-03,5.3977,0.0997,22.5569,22.6566,15.4283
sim_user_26,OSL_T_74,Weekday,8,2026-01-05,14.3014,19.0664,1.5338,20.6002,8.6005
sim_user_26,OSL_T_74,Weekday,10,2026-01-05,19.0885,0.2156,13.3675,13.5831,9.7727
sim_user_26,OSL_T_74,Weekday,11,2026-01-06,20.4602,13.1209,0.5891,13.7099,20.7201
sim_user_26,OSL_T_74,Weekday,12,2026-01-07,22.1476,10.6132,3.8204,14.4336,3.3715
sim_user_26,OSL_T_74,Weekday,11,2026-01-08,21.2241,7.4925,27.253,34.7454,7.8706
sim_user_26,OSL_T_74,Weekday,7,2026-01-09,12.1653,0.4823,26.2915,26.7739,11.1003
sim_user_26,OSL_T_74,Weekday,8,2026-01-09,15.6324,1.6212,1.409,3.0303,10.9238
sim_user_26,OSL_T_74,Weekend,7,2026-01-10,21.5388,20.22,8.6307,28.8507,11.681
sim_user_26,OSL_T_74,Weekend,10,2026-01-11,20.7743,24.0553,19.8526,43.908,9.1944
sim_user_26,OSL_T_74,Weekday,4,2026-01-12,6.2611,8.2236,10.1062,18.3298,6.249
sim_user_26,OSL_T_74,Weekday,12,2026-01-12,14.886,1.7126,4.6593,6.3719,12.7216
sim_user_26,OSL_T_74,Weekday,8,2026-01-12,15.4074,0.3183,0.2795,0.5977,7.8319
sim_user_26,OSL_T_74,Weekday,6,2026-01-13,19.9718,0.01,5.3644,5.3744,10.6292
sim_user_26,OSL_T_74,Weekday,11,2026-01-13,21.483,3.454,4.715,8.1691,27.8178
sim_user_26,OSL_T_74,Weekday,3,2026-01-14,10.434,5.0478,14.3992,19.4471,14.6064
sim_user_26,OSL_T_74,Weekday,8,2026-01-14,13.7154,2.0387,1.9131,3.9518,5.7539
sim_user_26,OSL_T_74,Weekday,10,2026-01-15,18.7225,2.0563,24.2272,26.2835,2.4148
sim_user_26,OSL_T_74,Weekday,7,2026-01-16,13.4627,5.9315,20.0381,25.9696,9.8132
sim_user_26,OSL_T_74,Weekend,10,2026-01-18,15.2043,26.2376,11.6241,37.8617,11.6795
sim_user_26,OSL_T_74,Weekend,10,2026-01-18,15.3907,1.5394,1.989,3.5284,12.8322
sim_user_26,OSL_T_74,Weekday,11,2026-01-19,21.3733,8.794,3.755,12.5491,3.9853
sim_user_26,OSL_T_74,Weekday,3,2026-01-19,21.3791,4.8935,0.9035,5.797,7.8873
sim_user_26,OSL_T_74,Weekday,8,2026-01-20,15.8129,11.617,18.3556,29.9727,17.0381
sim_user_26,OSL_T_74,Weekday,4,2026-01-22,6.5724,2.5204,52.3006,54.821,5.886
sim_user_26,OSL_T_74,Weekday,9,2026-01-22,16.6426,1.4211,1.3641,2.7852,5.9691
sim_user_26,OSL_T_74,Weekend,8,2026-01-24,8.6374,3.4801,22.5609,26.041,8.3377
sim_user_26,OSL_T_74,Weekend,11,2026-01-25,20.8658,22.3348,2.1216,24.4564,7.8425
sim_user_26,OSL_T_74,Weekday,1,2026-01-27,14.4415,1.6752,15.8131,17.4883,16.0229
sim_user_26,OSL_T_74,Weekday,10,2026-01-27,18.7476,30.4591,21.1379,51.597,12.5385
sim_user_26,OSL_T_74,Weekday,6,2026-01-28,12.7707,7.3462,0.3402,7.6864,8.9027
sim_user_26,OSL_T_74,Weekday,7,2026-01-28,13.5193,5.9836,7.5757,13.5592,4.8984
sim_user_26,OSL_T_74,Weekday,9,2026-01-29,17.6483,4.4961,8.3822,12.8783,4.1203
sim_user_26,OSL_T_74,Weekday,10,2026-01-30,18.7217,30.939,0.2442,31.1831,7.8197
sim_user_26,OSL_T_74,Weekend,8,2026-01-31,6.9783,1.0807,5.3654,6.4461,5.9185
sim_user_26,OSL_T_74,Weekend,10,2026-01-31,18.6816,4.5968,11.0962,15.6929,3.7133
sim_user_26,OSL_T_74,Weekday,9,2026-02-02,17.5816,4.7197,16.5765,21.2962,5.9828
sim_user_26,OSL_T_74,Weekday,9,2026-02-03,16.3393,17.3238,1.2244,18.5482,7.5682
sim_user_26,OSL_T_74,Weekday,5,2026-02-05,18.2568,21.0122,26.6418,47.654,9.5246
sim_user_26,OSL_T_74,Weekday,6,2026-02-05,22.7562,1.681,9.2996,10.9806,3.5896
sim_user_26,OSL_T_74,Weekday,9,2026-02-06,18.3744,2.6571,24.4509,27.1081,8.1714
sim_user_26,OSL_T_74,Weekend,10,2026-02-08,10.6996,3.4016,0.7361,4.1377,11.4447
sim_user_26,OSL_T_74,Weekend,10,2026-02-08,16.782,4.6663,6.8492,11.5155,5.5715
sim_user_26,OSL_T_74,Weekend,10,2026-02-08,18.2336,1.1238,54.1583,55.2821,7.2939
sim_user_26,OSL_T_74,Weekday,4,2026-02-09,7.1514,6.3822,2.2703,8.6526,6.3139
sim_user_26,OSL_T_74,Weekday,12,2026-02-09,16.6544,7.7172,2.8374,10.5546,0.4748
sim_user_26,OSL_T_74,Weekday,10,2026-02-09,17.8339,1.4485,0.9898,2.4383,9.4319
sim_user_26,OSL_T_74,Weekday,7,2026-02-10,13.4957,2.7252,1.1024,3.8277,1.8118
sim_user_26,OSL_T_74,Weekday,8,2026-02-10,15.1875,1.9055,7.4033,9.3088,17.082
sim_user_26,OSL_T_74,Weekday,11,2026-02-10,21.4015,3.64,8.265,11.9049,6.5332
sim_user_26,OSL_T_74,Weekday,9,2026-02-12,16.6331,1.258,48.3144,49.5723,7.5151
sim_user_26,OSL_T_74,Weekday,4,2026-02-13,7.1942,4.7838,19.9587,24.7425,6.2997
sim_user_26,OSL_T_74,Weekday,10,2026-02-13,18.5015,1.4816,1.9731,3.4547,4.7625
sim_user_26,OSL_T_74,Weekend,10,2026-02-14,9.9984,4.6874,3.8093,8.4967,7.4104
sim_user_26,OSL_T_74,Weekend,8,2026-02-14,14.3232,7.108,2.5545,9.6625,11.1792
sim_user_26,OSL_T_74,Weekend,8,2026-02-14,19.1298,10.7774,2.463,13.2404,7.2969
sim_user_26,OSL_T_74,Weekend,11,2026-02-15,13.771,4.2681,14.3393,18.6074,4.7995
sim_user_26,OSL_T_74,Weekday,9,2026-02-16,17.0666,0.0721,4.8946,4.9666,5.8804
sim_user_26,OSL_T_74,Weekday,11,2026-02-16,20.3897,6.2648,9.8111,16.076,27.1213
sim_user_26,OSL_T_74,Weekday,11,2026-02-18,21.6709,10.2792,19.7328,30.0121,13.1797
sim_user_26,OSL_T_74,Weekday,11,2026-02-19,20.4024,6.061,21.056,27.117,11.1522
sim_user_26,OSL_T_74,Weekday,4,2026-02-20,7.2522,6.5031,7.0095,13.5126,8.7646
sim_user_26,OSL_T_74,Weekday,7,2026-02-20,12.3513,0.4022,0.0855,0.4877,6.7815
sim_user_26,OSL_T_74,Weekday,8,2026-02-20,15.5086,4.3929,22.5886,26.9815,20.8761
sim_user_26,OSL_T_74,Weekend,8,2026-02-22,18.4439,30.081,20.6675,50.7485,11.1835
sim_user_26,OSL_T_74,Weekday,8,2026-02-23,15.2246,1.733,15.0394,16.7723,7.6515
sim_user_26,OSL_T_74,Weekday,7,2026-02-25,13.0433,4.1855,31.8915,36.0769,16.1485
sim_user_26,OSL_T_74,Weekday,6,2026-02-26,10.321,2.5577,40.0128,42.5705,8.2868
sim_user_26,OSL_T_74,Weekend,10,2026-02-28,6.7463,1.4556,16.7952,18.2508,18.5555
sim_user_26,OSL_T_74,Weekday,5,2026-03-02,9.7364,11.4341,15.7782,27.2123,16.6823
sim_user_26,OSL_T_74,Weekday,11,2026-03-02,20.4829,15.3237,4.5461,19.8698,12.0064
sim_user_26,OSL_T_74,Weekday,7,2026-03-03,13.136,1.3018,1.0629,2.3647,10.4584
sim_user_26,OSL_T_74,Weekday,8,2026-03-03,14.0098,0.5905,5.6445,6.235,12.7753
sim_user_26,OSL_T_74,Weekday,9,2026-03-03,17.1365,1.3456,6.4576,7.8032,2.3991
sim_user_26,OSL_T_74,Weekday,4,2026-03-04,7.6288,5.3109,13.2439,18.5548,10.8153
sim_user_26,OSL_T_74,Weekday,8,2026-03-06,16.2384,1.2757,0.2162,1.4919,7.9065
sim_user_26,OSL_T_74,Weekday,10,2026-03-06,18.4954,21.0331,24.3037,45.3368,6.312
sim_user_26,OSL_T_74,Weekday,11,2026-03-06,20.5654,11.2337,3.0324,14.266,10.1811
sim_user_26,OSL_T_74,Weekend,8,2026-03-07,19.6806,37.7961,4.9511,42.7472,4.0919
sim_user_26,OSL_T_74,Weekend,11,2026-03-08,22.0518,14.5186,12.0673,26.5859,9.9864
sim_user_26,OSL_T_74,Weekday,9,2026-03-09,16.3522,2.5715,16.3827,18.9542,13.5
sim_user_26,OSL_T_74,Weekday,8,2026-03-10,15.231,0.6225,2.0607,2.6832,10.0207
sim_user_26,OSL_T_74,Weekday,9,2026-03-10,15.8752,1.3286,24.391,25.7196,8.1299
sim_user_26,OSL_T_74,Weekday,12,2026-03-11,14.6354,8.5873,11.1085,19.6958,7.8984
sim_user_26,OSL_T_74,Weekday,11,2026-03-13,21.5991,5.3201,27.3202,32.6402,6.0428
sim_user_26,OSL_T_74,Weekend,9,2026-03-14,11.6876,1.3637,0.0778,1.4415,3.734
sim_user_26,OSL_T_74,Weekend,3,2026-03-14,19.0605,6.1909,4.4521,10.6431,17.3035
sim_user_26,OSL_T_74,Weekend,1,2026-03-14,19.6737,4.2001,2.1322,6.3324,12.5694
sim_user_26,OSL_T_74,Weekend,12,2026-03-14,21.1477,15.129,1.1282,16.2572,10.1147
sim_user_26,OSL_T_74,Weekday,11,2026-03-16,21.8311,22.5683,16.9831,39.5514,17.9855
sim_user_26,OSL_T_74,Weekday,12,2026-03-17,12.8938,0.2898,16.1675,16.4573,5.8794
sim_user_26,OSL_T_74,Weekday,7,2026-03-18,12.985,6.4087,10.6649,17.0736,2.394
sim_user_26,OSL_T_74,Weekday,12,2026-03-18,22.647,0.9943,7.9232,8.9175,7.5021
sim_user_26,OSL_T_74,Weekday,11,2026-03-19,21.5324,15.667,3.6775,19.3445,1.2481
sim_user_26,OSL_T_74,Weekday,10,2026-03-20,18.4252,1.9558,8.1951,10.1509,4.1457
sim_user_26,OSL_T_74,Weekday,12,2026-03-20,19.3975,10.5654,12.5839,23.1493,9.5292
sim_user_26,OSL_T_74,Weekend,11,2026-03-22,5.2224,42.2632,19.3847,61.6479,13.5667
sim_user_26,OSL_T_74,Weekday,8,2026-03-23,14.6094,0.7242,25.3936,26.1178,8.5348
sim_user_26,OSL_T_74,Weekday,10,2026-03-23,20.2757,1.6376,0.7862,2.4238,5.1595
sim_user_26,OSL_T_74,Weekday,6,2026-03-24,14.0763,2.1414,16.1347,18.2761,5.3023
sim_user_26,OSL_T_74,Weekday,11,2026-03-24,20.5341,8.9194,1.4352,10.3546,3.0247
sim_user_26,OSL_T_74,Weekday,8,2026-03-25,14.7474,0.1606,6.058,6.2186,12.6898
sim_user_26,OSL_T_74,Weekday,8,2026-03-25,14.9226,1.3995,9.4227,10.8222,3.781
sim_user_26,OSL_T_74,Weekday,8,2026-03-25,15.9588,2.3119,0.2613,2.5733,8.4146
sim_user_26,OSL_T_74,Weekday,6,2026-03-26,14.9182,1.7077,9.1328,10.8405,8.9122
sim_user_26,OSL_T_74,Weekday,5,2026-03-26,20.0896,10.7031,4.1235,14.8266,12.8562
sim_user_26,OSL_T_74,Weekday,6,2026-03-27,11.4894,2.8253,5.0992,7.9244,2.8864
sim_user_26,OSL_T_74,Weekday,5,2026-03-27,18.6998,11.0848,5.0118,16.0965,25.9124
sim_user_26,OSL_T_74,Weekend,12,2026-03-28,21.094,27.4236,1.3716,28.7952,13.7766
sim_user_26,OSL_T_74,Weekend,3,2026-03-29,7.9827,12.1628,1.4164,13.5792,12.4359
sim_user_26,OSL_T_74,Weekend,3,2026-03-29,13.2622,9.0745,3.3472,12.4218,14.6219
sim_user_26,OSL_T_74,Weekday,10,2026-03-30,18.6464,17.1959,0.7677,17.9637,17.4052
sim_user_27,OSL_T_30,Weekday,9,2026-01-01,12.9573,4.5597,0.1702,4.73,4.4283
sim_user_27,OSL_T_30,Weekday,9,2026-01-01,15.0249,0.792,0.3091,1.101,0.8728
sim_user_27,OSL_T_30,Weekend,9,2026-01-03,18.5991,11.48,2.8172,14.2973,26.5343
sim_user_27,OSL_T_30,Weekend,8,2026-01-04,21.1616,4.06,23.4244,27.4845,16.1313
sim_user_27,OSL_T_30,Weekday,11,2026-01-05,14.9099,55.2251,0.2838,55.5089,5.3404
sim_user_27,OSL_T_30,Weekday,8,2026-01-06,16.0655,14.5596,12.7269,27.2865,6.5054
sim_user_27,OSL_T_30,Weekday,9,2026-01-07,17.044,11.8483,15.7082,27.5565,1.3837
sim_user_27,OSL_T_30,Weekday,8,2026-01-08,15.2531,22.9279,0.0975,23.0254,10.4319
sim_user_27,OSL_T_30,Weekday,7,2026-01-09,12.1838,3.2235,12.3823,15.6058,3.1653
sim_user_27,OSL_T_30,Weekend,4,2026-01-11,12.2283,3.4746,32.2046,35.6791,15.0221
sim_user_27,OSL_T_30,Weekday,9,2026-01-12,11.7089,4.3127,9.0082,13.3209,17.5694
sim_user_27,OSL_T_30,Weekday,10,2026-01-12,18.3031,2.2503,9.1567,11.407,5.8726
sim_user_27,OSL_T_30,Weekday,10,2026-01-13,18.2403,14.4216,13.0531,27.4747,5.9599
sim_user_27,OSL_T_30,Weekday,8,2026-01-14,15.2993,19.48,1.1554,20.6354,7.0519
sim_user_27,OSL_T_30,Weekday,6,2026-01-16,11.1123,7.3312,30.3313,37.6625,4.3721
sim_user_27,OSL_T_30,Weekday,8,2026-01-16,15.6081,16.5685,0.2365,16.805,1.1868
sim_user_27,OSL_T_30,Weekday,12,2026-01-16,18.3707,2.6143,0.528,3.1424,6.9121
sim_user_27,OSL_T_30,Weekend,9,2026-01-17,15.5178,11.2902,14.2305,25.5207,12.4364
sim_user_27,OSL_T_30,Weekend,9,2026-01-18,19.4594,35.9246,2.4349,38.3595,5.5088
sim_user_27,OSL_T_30,Weekday,7,2026-01-19,13.5797,5.1901,1.9307,7.1208,1.2735
sim_user_27,OSL_T_30,Weekday,9,2026-01-20,12.1344,4.121,9.739,13.86,4.7288
sim_user_27,OSL_T_30,Weekday,8,2026-01-20,14.3584,22.4375,4.1716,26.6091,5.5436
sim_user_27,OSL_T_30,Weekday,6,2026-01-21,10.8164,4.1405,0.9706,5.1111,6.033
sim_user_27,OSL_T_30,Weekday,10,2026-01-21,18.5919,3.7429,0.0001,3.7429,3.147
sim_user_27,OSL_T_30,Weekday,12,2026-01-22,18.3973,17.4832,14.9611,32.4443,3.8409
sim_user_27,OSL_T_30,Weekend,9,2026-01-24,12.9919,8.9968,3.5716,12.5684,5.1885
sim_user_27,OSL_T_30,Weekday,6,2026-01-28,11.125,2.4677,80.0864,82.5541,2.0594
sim_user_27,OSL_T_30,Weekday,9,2026-01-28,11.3728,0.3482,0.0116,0.3598,3.5276
sim_user_27,OSL_T_30,Weekday,7,2026-01-28,12.8408,0.0806,0.3894,0.47,2.4591
sim_user_27,OSL_T_30,Weekday,10,2026-01-28,18.3239,11.0171,1.9372,12.9543,2.3351
sim_user_27,OSL_T_30,Weekday,11,2026-01-28,19.4053,1.7255,0.0014,1.7269,5.8367
sim_user_27,OSL_T_30,Weekday,10,2026-01-29,18.7414,5.3341,0.4676,5.8017,8.0273
sim_user_27,OSL_T_30,Weekday,10,2026-01-29,19.5583,18.5161,1.1596,19.6757,3.4358
sim_user_27,OSL_T_30,Weekday,4,2026-01-30,9.5237,21.0153,0.1612,21.1765,3.2224
sim_user_27,OSL_T_30,Weekend,10,2026-01-31,14.4924,35.4683,20.9098,56.3781,2.0234
sim_user_27,OSL_T_30,Weekday,8,2026-02-02,15.039,18.068,1.1849,19.2529,5.8215
sim_user_27,OSL_T_30,Weekday,8,2026-02-02,15.638,1.8997,0.4799,2.3796,1.3554
sim_user_27,OSL_T_30,Weekday,12,2026-02-04,8.9956,20.1098,36.6702,56.78,1.8181
sim_user_27,OSL_T_30,Weekday,6,2026-02-06,11.0071,4.0992,30.7921,34.8912,20.7926
sim_user_27,OSL_T_30,Weekday,7,2026-02-06,12.0796,3.9196,0.0887,4.0083,2.1226
sim_user_27,OSL_T_30,Weekend,7,2026-02-07,17.844,1.5918,44.5182,46.11,5.978
sim_user_27,OSL_T_30,Weekend,12,2026-02-08,23.3789,12.5335,3.6781,16.2116,6.8348
sim_user_27,OSL_T_30,Weekday,10,2026-02-09,19.2162,4.7675,14.6881,19.4556,6.8241
sim_user_27,OSL_T_30,Weekday,6,2026-02-10,11.1651,1.4692,25.6567,27.1259,5.7234
sim_user_27,OSL_T_30,Weekday,7,2026-02-11,11.897,26.594,9.984,36.578,2.9643
sim_user_27,OSL_T_30,Weekday,8,2026-02-13,14.8984,20.172,13.8825,34.0545,9.0809
sim_user_27,OSL_T_30,Weekend,10,2026-02-14,7.9446,0.3534,4.4421,4.7956,4.1593
sim_user_27,OSL_T_30,Weekend,8,2026-02-14,12.1209,30.5408,2.007,32.5478,18.3089
sim_user_27,OSL_T_30,Weekend,9,2026-02-15,12.4779,22.2542,0.1065,22.3607,4.9392
sim_user_27,OSL_T_30,Weekday,6,2026-02-17,11.5947,1.9914,0.8621,2.8535,15.611
sim_user_27,OSL_T_30,Weekday,7,2026-02-17,13.7994,24.0999,17.2456,41.3455,1.5895
sim_user_27,OSL_T_30,Weekday,12,2026-02-17,17.629,11.4109,6.5668,17.9777,5.3302
sim_user_27,OSL_T_30,Weekday,6,2026-02-19,11.061,1.7672,34.1789,35.9461,17.2895
sim_user_27,OSL_T_30,Weekday,9,2026-02-19,16.4478,6.4681,0.0,6.4681,17.9637
sim_user_27,OSL_T_30,Weekday,7,2026-02-20,12.2636,1.0715,5.1238,6.1953,1.5758
sim_user_27,OSL_T_30,Weekday,8,2026-02-20,15.1972,18.1468,0.3785,18.5253,6.1279
sim_user_27,OSL_T_30,Weekday,8,2026-02-20,15.5696,2.104,1.5092,3.6132,1.7888
sim_user_27,OSL_T_30,Weekday,10,2026-02-20,18.4613,1.0673,0.2882,1.3555,3.6923
sim_user_27,OSL_T_30,Weekend,9,2026-02-22,17.884,9.1718,39.3839,48.5557,9.5907
sim_user_27,OSL_T_30,Weekend,9,2026-02-28,17.6969,6.6947,2.8432,9.5379,3.4952
sim_user_27,OSL_T_30,Weekend,9,2026-03-01,10.6668,2.335,22.7544,25.0894,7.561
sim_user_27,OSL_T_30,Weekend,10,2026-03-01,11.1553,0.9681,0.7835,1.7517,17.9349
sim_user_27,OSL_T_30,Weekend,9,2026-03-01,14.6245,3.0249,6.9924,10.0173,4.1712
sim_user_27,OSL_T_30,Weekday,6,2026-03-06,11.2275,2.8148,220.4095,223.2243,4.4451
sim_user_27,OSL_T_30,Weekday,5,2026-03-09,16.5443,22.862,12.5676,35.4296,7.7449
sim_user_27,OSL_T_30,Weekday,6,2026-03-10,10.7575,1.4662,9.3092,10.7754,15.2047
sim_user_27,OSL_T_30,Weekday,9,2026-03-10,13.157,8.1543,0.3296,8.4839,5.9743
sim_user_27,OSL_T_30,Weekday,10,2026-03-10,19.5461,0.1093,0.0093,0.1186,2.0417
sim_user_27,OSL_T_30,Weekday,11,2026-03-12,18.9205,4.9786,40.8258,45.8045,4.6727
sim_user_27,OSL_T_30,Weekday,8,2026-03-13,15.5084,17.1909,0.1503,17.3412,6.3057
sim_user_27,OSL_T_30,Weekend,9,2026-03-14,21.2482,6.6866,65.6751,72.3617,7.2334
sim_user_27,OSL_T_30,Weekday,8,2026-03-17,15.1255,43.6944,5.3371,49.0315,8.158
sim_user_27,OSL_T_30,Weekday,9,2026-03-18,20.8298,19.2315,8.24,27.4715,2.3004
sim_user_27,OSL_T_30,Weekday,7,2026-03-19,12.2911,9.0681,15.0601,24.1282,5.9879
sim_user_27,OSL_T_30,Weekday,7,2026-03-24,13.6171,3.3884,0.1719,3.5603,4.8777
sim_user_27,OSL_T_30,Weekday,5,2026-03-24,20.6766,1.9116,75.9844,77.896,8.0118
sim_user_27,OSL_T_30,Weekday,6,2026-03-26,10.1887,2.5931,45.9304,48.5236,4.2791
sim_user_27,OSL_T_30,Weekday,6,2026-03-26,11.4877,2.2592,0.4973,2.7564,3.4734
sim_user_27,OSL_T_30,Weekday,9,2026-03-27,6.5165,2.1851,18.4434,20.6286,5.0291
sim_user_27,OSL_T_30,Weekday,7,2026-03-27,12.7986,2.2042,1.662,3.8662,2.4582
sim_user_27,OSL_T_30,Weekend,9,2026-03-28,15.9402,3.51,96.3287,99.8387,2.8412
sim_user_27,OSL_T_30,Weekend,12,2026-03-29,19.0839,17.9152,1.1594,19.0746,21.7989
sim_user_27,OSL_T_30,Weekend,8,2026-03-29,19.6864,0.9675,0.8926,1.8601,5.9708
sim_user_28,TRO_R_Share-12,Weekday,10,2026-01-07,18.1526,13.0297,84.2839,97.3136,23.5685
sim_user_28,TRO_R_Share-12,Weekday,12,2026-01-09,21.251,1.9404,48.7674,50.7078,21.9611
sim_user_28,TRO_R_Share-12,Weekend,6,2026-01-10,11.5242,10.5529,0.9226,11.4755,38.985
sim_user_28,TRO_R_Share-12,Weekend,8,2026-01-10,17.1417,4.4093,47.1685,51.5777,3.5109
sim_user_28,TRO_R_Share-12,Weekday,11,2026-01-16,20.7899,10.2457,114.1414,124.3871,22.0949
sim_user_28,TRO_R_Share-12,Weekend,7,2026-01-18,10.8782,7.2329,50.7443,57.9771,18.67
sim_user_28,TRO_R_Share-12,Weekday,6,2026-01-19,23.99,2.2826,20.8151,23.0977,23.5594
sim_user_28,TRO_R_Share-12,Weekday,8,2026-01-23,15.2368,3.2452,97.0917,100.337,20.9318
sim_user_28,TRO_R_Share-12,Weekend,10,2026-01-25,14.5534,3.1442,62.1291,65.2734,25.2935
sim_user_28,TRO_R_Share-12,Weekday,8,2026-01-26,14.9146,2.5854,14.3488,16.9343,14.5204
sim_user_28,TRO_R_Share-12,Weekday,8,2026-01-28,15.2328,1.586,52.8613,54.4474,17.4623
sim_user_28,TRO_R_Share-12,Weekday,10,2026-01-30,19.334,4.5394,55.9265,60.4658,2.3237
sim_user_28,TRO_R_Share-12,Weekend,7,2026-02-01,19.301,6.4699,41.6068,48.0767,27.3688
sim_user_28,TRO_R_Share-12,Weekday,7,2026-02-04,19.6448,3.8965,51.2204,55.117,16.1101
sim_user_28,TRO_R_Share-12,Weekday,10,2026-02-05,19.5483,11.256,21.9794,33.2354,18.8066
