location,user_id,session_id,duration_hours,energy,start_date,start_time,end_date,end_time,start_hour,end_hour,month,day,duration_minutes,day_type,user_id_num,abs_start,abs_end,arrival_hour
CH371,KR_U195,KR3921,3.2333333333333334,22.43,2022-04-20,18:55:00.0,2022-04-20,22:09:00.0,18,22,April,Wednesday,194.0,Weekday,81,2022-04-20T18:55:00.0,2022-04-20T22:09:00.0,18.916666666666668
CH371,KR_U195,KR3922,1.35,11.38,2022-03-13,13:08:00.0,2022-03-13,14:29:00.0,13,14,March,Sunday,81.0,Weekend,81,2022-03-13T13:08:00.0,2022-03-13T14:29:00.0,13.133333333333333
CH371,KR_U195,KR3923,3.4,23.49,2022-03-16,18:42:00.0,2022-03-16,22:06:00.0,18,22,March,Wednesday,204.0,Weekday,81,2022-03-16T18:42:00.0,2022-03-16T22:06:00.0,18.7
CH371,KR_U195,KR3924,3.2333333333333334,22.69,2022-03-21,19:27:00.0,2022-03-21,22:41:00.0,19,22,March,Monday,194.0,Weekday,81,2022-03-21T19:27:00.0,2022-03-21T22:41:00.0,19.45
CH371,KR_U195,KR3925,9.0,21.8,2022-03-27,13:08:00.0,2022-03-27,22:08:00.0,13,22,March,Sunday,540.0,Weekend,81,2022-03-27T13:08:00.0,2022-03-27T22:08:00.0,13.133333333333333
CH371,KR_U195,KR3926,1.35,9.48,2022-01-02,14:50:00.0,2022-01-02,16:11:00.0,14,16,January,Sunday,81.0,Weekend,81,2022-01-02T14:50:00.0,2022-01-02T16:11:00.0,14.833333333333334
CH371,KR_U195,KR3927,3.3666666666666667,23.29,2022-01-17,19:08:00.0,2022-01-17,22:30:00.0,19,22,January,Monday,202.0,Weekday,81,2022-01-17T19:08:00.0,2022-01-17T22:30:00.0,19.133333333333333
CH371,KR_U195,KR3928,2.8,19.42,2022-01-25,18:55:00.0,2022-01-25,21:43:00.0,18,21,January,Tuesday,168.0,Weekday,81,2022-01-25T18:55:00.0,2022-01-25T21:43:00.0,18.916666666666668
CH371,KR_U195,KR3929,3.1333333333333333,22.97,2021-12-08,23:11:00.0,2021-12-09,02:19:00.0,23,2,December,Wednesday,188.0,Weekday,81,2021-12-08T23:11:00.0,2021-12-09T02:19:00.0,23.183333333333334
CH371,KR_U195,KR3930,3.1166666666666667,21.53,2021-12-13,23:08:00.0,2021-12-14,02:15:00.0,23,2,December,Monday,187.0,Weekday,81,2021-12-13T23:08:00.0,2021-12-14T02:15:00.0,23.133333333333333
CH371,KR_U195,KR3931,3.5166666666666666,24.28,2021-12-29,19:21:00.0,2021-12-29,22:52:00.0,19,22,December,Wednesday,211.0,Weekday,81,2021-12-29T19:21:00.0,2021-12-29T22:52:00.0,19.35
CH371,KR_U195,KR3932,2.7,18.55,2021-11-25,19:29:00.0,2021-11-25,22:11:00.0,19,22,November,Thursday,162.0,Weekday,81,2021-11-25T19:29:00.0,2021-11-25T22:11:00.0,19.483333333333334
CH371,KR_U1629,KR3970,3.3833333333333333,9.63,2022-05-01,20:44:00.0,2022-05-02,00:07:00.0,20,0,May,Sunday,203.0,Weekend,83,2022-05-01T20:44:00.0,2022-05-02T00:07:00.0,20.733333333333334
CH371,KR_U1629,KR3971,0.9833333333333333,3.74,2022-05-17,15:09:00.0,2022-05-17,16:08:00.0,15,16,May,Tuesday,59.0,Weekday,83,2022-05-17T15:09:00.0,2022-05-17T16:08:00.0,15.15
CH371,KR_U1629,KR3972,0.6666666666666666,2.51,2022-04-04,13:45:00.0,2022-04-04,14:25:00.0,13,14,April,Monday,40.0,Weekday,83,2022-04-04T13:45:00.0,2022-04-04T14:25:00.0,13.75
CH371,KR_U1629,KR3973,1.0833333333333333,4.11,2022-04-07,12:59:00.0,2022-04-07,14:04:00.0,12,14,April,Thursday,65.0,Weekday,83,2022-04-07T12:59:00.0,2022-04-07T14:04:00.0,12.983333333333333
CH371,KR_U1629,KR3974,0.7333333333333333,2.76,2022-04-20,12:16:00.0,2022-04-20,13:00:00.0,12,13,April,Wednesday,44.0,Weekday,83,2022-04-20T12:16:00.0,2022-04-20T13:00:00.0,12.266666666666667
CH371,KR_U1629,KR3975,1.0166666666666666,3.79,2022-04-25,10:34:00.0,2022-04-25,11:35:00.0,10,11,April,Monday,61.0,Weekday,83,2022-04-25T10:34:00.0,2022-04-25T11:35:00.0,10.566666666666666
CH371,KR_U1629,KR3976,2.35,7.81,2022-04-28,19:22:00.0,2022-04-28,21:43:00.0,19,21,April,Thursday,141.0,Weekday,83,2022-04-28T19:22:00.0,2022-04-28T21:43:00.0,19.366666666666667
CH371,KR_U1629,KR3977,2.7333333333333334,9.22,2022-03-06,15:26:00.0,2022-03-06,18:10:00.0,15,18,March,Sunday,164.0,Weekend,83,2022-03-06T15:26:00.0,2022-03-06T18:10:00.0,15.433333333333334
CH371,KR_U1629,KR3978,2.0833333333333335,6.88,2022-03-07,17:00:00.0,2022-03-07,19:05:00.0,17,19,March,Monday,125.00000000000001,Weekday,83,2022-03-07T17:00:00.0,2022-03-07T19:05:00.0,17.0
CH371,KR_U1629,KR3979,2.9,9.67,2022-03-14,11:28:00.0,2022-03-14,14:22:00.0,11,14,March,Monday,174.0,Weekday,83,2022-03-14T11:28:00.0,2022-03-14T14:22:00.0,11.466666666666667
CH371,KR_U1629,KR3980,2.35,7.99,2022-03-15,09:31:00.0,2022-03-15,11:52:00.0,9,11,March,Tuesday,141.0,Weekday,83,2022-03-15T09:31:00.0,2022-03-15T11:52:00.0,9.516666666666667
CH371,KR_U1629,KR3981,2.8,9.68,2022-03-25,09:05:00.0,2022-03-25,11:53:00.0,9,11,March,Friday,168.0,Weekday,83,2022-03-25T09:05:00.0,2022-03-25T11:53:00.0,9.083333333333334
CH371,KR_U1629,KR3982,2.05,7.6,2022-02-16,11:53:00.0,2022-02-16,13:56:00.0,11,13,February,Wednesday,122.99999999999999,Weekday,83,2022-02-16T11:53:00.0,2022-02-16T13:56:00.0,11.883333333333333
CH371,KR_U1629,KR3983,2.7666666666666666,9.26,2022-02-23,12:31:00.0,2022-02-23,15:17:00.0,12,15,February,Wednesday,166.0,Weekday,83,2022-02-23T12:31:00.0,2022-02-23T15:17:00.0,12.516666666666667
CH371,KR_U1629,KR3984,2.55,9.45,2022-02-25,16:37:00.0,2022-02-25,19:10:00.0,16,19,February,Friday,153.0,Weekday,83,2022-02-25T16:37:00.0,2022-02-25T19:10:00.0,16.616666666666667
CH371,KR_U1629,KR3985,2.1,7.77,2022-02-27,16:12:00.0,2022-02-27,18:18:00.0,16,18,February,Sunday,126.0,Weekend,83,2022-02-27T16:12:00.0,2022-02-27T18:18:00.0,16.2
CH371,KR_U1629,KR3986,1.7166666666666666,6.43,2022-02-28,15:41:00.0,2022-02-28,17:24:00.0,15,17,February,Monday,103.0,Weekday,83,2022-02-28T15:41:00.0,2022-02-28T17:24:00.0,15.683333333333334
CH371,KR_U1629,KR3987,1.7333333333333334,6.49,2022-01-19,12:04:00.0,2022-01-19,13:48:00.0,12,13,January,Wednesday,104.0,Weekday,83,2022-01-19T12:04:00.0,2022-01-19T13:48:00.0,12.066666666666666
CH371,KR_U1629,KR3988,2.3833333333333333,7.98,2022-01-19,16:03:00.0,2022-01-19,18:26:00.0,16,18,January,Wednesday,143.0,Weekday,83,2022-01-19T16:03:00.0,2022-01-19T18:26:00.0,16.05
CH371,KR_U1629,KR3989,2.65,9.13,2022-01-20,16:12:00.0,2022-01-20,18:51:00.0,16,18,January,Thursday,159.0,Weekday,83,2022-01-20T16:12:00.0,2022-01-20T18:51:00.0,16.2
CH371,KR_U1629,KR3990,2.9166666666666665,9.55,2021-12-01,20:22:00.0,2021-12-01,23:17:00.0,20,23,December,Wednesday,175.0,Weekday,83,2021-12-01T20:22:00.0,2021-12-01T23:17:00.0,20.366666666666667
CH371,KR_U1629,KR3991,2.533333333333333,9.16,2021-12-07,08:23:00.0,2021-12-07,10:55:00.0,8,10,December,Tuesday,152.0,Weekday,83,2021-12-07T08:23:00.0,2021-12-07T10:55:00.0,8.383333333333333
CH371,KR_U1629,KR3992,2.7666666666666666,9.46,2021-12-09,08:17:00.0,2021-12-09,11:03:00.0,8,11,December,Thursday,166.0,Weekday,83,2021-12-09T08:17:00.0,2021-12-09T11:03:00.0,8.283333333333333
CH371,KR_U1629,KR3993,2.7,9.25,2021-12-10,12:16:00.0,2021-12-10,14:58:00.0,12,14,December,Friday,162.0,Weekday,83,2021-12-10T12:16:00.0,2021-12-10T14:58:00.0,12.266666666666667
CH371,KR_U1629,KR3994,1.1333333333333333,4.07,2021-12-14,08:06:00.0,2021-12-14,09:14:00.0,8,9,December,Tuesday,68.0,Weekday,83,2021-12-14T08:06:00.0,2021-12-14T09:14:00.0,8.1
CH371,KR_U1629,KR3995,2.75,9.42,2021-11-23,09:43:00.0,2021-11-23,12:28:00.0,9,12,November,Tuesday,165.0,Weekday,83,2021-11-23T09:43:00.0,2021-11-23T12:28:00.0,9.716666666666667
CH371,KR_U1629,KR3996,2.316666666666667,7.51,2021-11-23,19:22:00.0,2021-11-23,21:41:00.0,19,21,November,Tuesday,139.0,Weekday,83,2021-11-23T19:22:00.0,2021-11-23T21:41:00.0,19.366666666666667
CH371,KR_U1629,KR3997,2.7,9.19,2021-11-26,19:44:00.0,2021-11-26,22:26:00.0,19,22,November,Friday,162.0,Weekday,83,2021-11-26T19:44:00.0,2021-11-26T22:26:00.0,19.733333333333334
CH371,KR_U1629,KR3998,1.6333333333333333,6.04,2021-11-29,08:52:00.0,2021-11-29,10:30:00.0,8,10,November,Monday,98.0,Weekday,83,2021-11-29T08:52:00.0,2021-11-29T10:30:00.0,8.866666666666667
CH372,KR_U124,KR4026,2.5,12.28,2022-05-08,18:29:00.0,2022-05-08,20:59:00.0,18,20,May,Sunday,150.0,Weekend,104,2022-05-08T18:29:00.0,2022-05-08T20:59:00.0,18.483333333333334
CH372,KR_U124,KR4027,3.55,16.1,2022-04-12,19:30:00.0,2022-04-12,23:03:00.0,19,23,April,Tuesday,213.0,Weekday,104,2022-04-12T19:30:00.0,2022-04-12T23:03:00.0,19.5
CH372,KR_U124,KR4028,3.3333333333333335,16.91,2022-04-14,18:36:00.0,2022-04-14,21:56:00.0,18,21,April,Thursday,200.0,Weekday,104,2022-04-14T18:36:00.0,2022-04-14T21:56:00.0,18.6
CH372,KR_U124,KR4029,3.466666666666667,19.58,2022-04-16,18:30:00.0,2022-04-16,21:58:00.0,18,21,April,Saturday,208.0,Weekend,104,2022-04-16T18:30:00.0,2022-04-16T21:58:00.0,18.5
CH372,KR_U124,KR4030,1.4333333333333333,8.09,2022-04-19,18:38:00.0,2022-04-19,20:04:00.0,18,20,April,Tuesday,86.0,Weekday,104,2022-04-19T18:38:00.0,2022-04-19T20:04:00.0,18.633333333333333
CH372,KR_U124,KR4031,2.4,14.49,2022-04-20,23:41:00.0,2022-04-21,02:05:00.0,23,2,April,Wednesday,144.0,Weekday,104,2022-04-20T23:41:00.0,2022-04-21T02:05:00.0,23.683333333333334
CH372,KR_U124,KR4032,1.9,11.15,2022-04-21,18:32:00.0,2022-04-21,20:26:00.0,18,20,April,Thursday,114.0,Weekday,104,2022-04-21T18:32:00.0,2022-04-21T20:26:00.0,18.533333333333335
CH372,KR_U124,KR4033,4.0,18.36,2022-04-24,19:15:00.0,2022-04-24,23:15:00.0,19,23,April,Sunday,240.0,Weekend,104,2022-04-24T19:15:00.0,2022-04-24T23:15:00.0,19.25
CH372,KR_U124,KR4034,4.316666666666666,22.42,2022-04-28,18:41:00.0,2022-04-28,23:00:00.0,18,23,April,Thursday,259.0,Weekday,104,2022-04-28T18:41:00.0,2022-04-28T23:00:00.0,18.683333333333334
CH372,KR_U124,KR4035,4.05,23.03,2022-03-23,21:00:00.0,2022-03-24,01:03:00.0,21,1,March,Wednesday,243.0,Weekday,104,2022-03-23T21:00:00.0,2022-03-24T01:03:00.0,21.0
CH372,KR_U124,KR4036,9.0,10.61,2022-01-19,19:22:00.0,2022-01-20,04:22:00.0,19,4,January,Wednesday,540.0,Weekday,104,2022-01-19T19:22:00.0,2022-01-20T04:22:00.0,19.366666666666667
CH372,KR_U194,KR4037,2.3333333333333335,12.95,2022-09-12,17:45:00.0,2022-09-12,20:05:00.0,17,20,September,Monday,140.0,Weekday,105,2022-09-12T17:45:00.0,2022-09-12T20:05:00.0,17.75
CH372,KR_U194,KR4038,9.0,10.34,2022-08-14,20:54:00.0,2022-08-15,05:54:00.0,20,5,August,Sunday,540.0,Weekend,105,2022-08-14T20:54:00.0,2022-08-15T05:54:00.0,20.9
CH372,KR_U194,KR4039,8.883333333333333,19.88,2022-08-12,23:24:00.0,2022-08-13,08:17:00.0,23,8,August,Friday,533.0,Weekday,105,2022-08-12T23:24:00.0,2022-08-13T08:17:00.0,23.4
CH372,KR_U194,KR4040,5.383333333333334,6.4,2022-08-12,18:01:00.0,2022-08-12,23:24:00.0,18,23,August,Friday,323.0,Weekday,105,2022-08-12T18:01:00.0,2022-08-12T23:24:00.0,18.016666666666666
CH372,KR_U194,KR4041,8.566666666666666,17.57,2022-07-13,14:35:00.0,2022-07-13,23:09:00.0,14,23,July,Wednesday,514.0,Weekday,105,2022-07-13T14:35:00.0,2022-07-13T23:09:00.0,14.583333333333334
CH372,KR_U194,KR4042,0.2,0.66,2022-07-13,23:10:00.0,2022-07-13,23:22:00.0,23,23,July,Wednesday,12.0,Weekday,105,2022-07-13T23:10:00.0,2022-07-13T23:22:00.0,23.166666666666668
CH372,KR_U194,KR4043,9.0,57.37,2022-07-25,23:31:00.0,2022-07-26,08:31:00.0,23,8,July,Monday,540.0,Weekday,105,2022-07-25T23:31:00.0,2022-07-26T08:31:00.0,23.516666666666666
CH372,KR_U194,KR4044,9.0,27.51,2022-06-21,21:14:00.0,2022-06-22,06:14:00.0,21,6,June,Tuesday,540.0,Weekday,105,2022-06-21T21:14:00.0,2022-06-22T06:14:00.0,21.233333333333334
CH372,KR_U194,KR4045,2.033333333333333,5.45,2022-06-22,12:49:00.0,2022-06-22,14:51:00.0,12,14,June,Wednesday,122.0,Weekday,105,2022-06-22T12:49:00.0,2022-06-22T14:51:00.0,12.816666666666666
CH372,KR_U194,KR4046,9.0,20.31,2022-05-02,15:13:00.0,2022-05-03,00:13:00.0,15,0,May,Monday,540.0,Weekday,105,2022-05-02T15:13:00.0,2022-05-03T00:13:00.0,15.216666666666667
CH372,KR_U194,KR4047,3.316666666666667,6.23,2022-05-05,20:31:00.0,2022-05-05,23:50:00.0,20,23,May,Thursday,199.0,Weekday,105,2022-05-05T20:31:00.0,2022-05-05T23:50:00.0,20.516666666666666
CH372,KR_U194,KR4048,6.5,33.61,2022-05-05,23:50:00.0,2022-05-06,06:20:00.0,23,6,May,Thursday,390.0,Weekday,105,2022-05-05T23:50:00.0,2022-05-06T06:20:00.0,23.833333333333332
CH372,KR_U194,KR4049,2.933333333333333,20.61,2022-05-22,20:36:00.0,2022-05-22,23:32:00.0,20,23,May,Sunday,176.0,Weekend,105,2022-05-22T20:36:00.0,2022-05-22T23:32:00.0,20.6
CH372,KR_U194,KR4050,8.216666666666667,13.05,2022-05-22,23:58:00.0,2022-05-23,08:11:00.0,23,8,May,Sunday,493.0,Weekend,105,2022-05-22T23:58:00.0,2022-05-23T08:11:00.0,23.966666666666665
CH372,KR_U194,KR4051,9.0,40.68,2022-05-26,21:08:00.0,2022-05-27,06:08:00.0,21,6,May,Thursday,540.0,Weekday,105,2022-05-26T21:08:00.0,2022-05-27T06:08:00.0,21.133333333333333
CH372,KR_U194,KR4052,7.416666666666667,48.22,2022-04-06,01:21:00.0,2022-04-06,08:46:00.0,1,8,April,Wednesday,445.0,Weekday,105,2022-04-06T01:21:00.0,2022-04-06T08:46:00.0,1.35
CH372,KR_U194,KR4053,5.416666666666667,35.35,2022-04-11,19:30:00.0,2022-04-12,00:55:00.0,19,0,April,Monday,325.0,Weekday,105,2022-04-11T19:30:00.0,2022-04-12T00:55:00.0,19.5
CH372,KR_U194,KR4054,6.1,39.21,2022-03-13,13:57:00.0,2022-03-13,20:03:00.0,13,20,March,Sunday,366.0,Weekend,105,2022-03-13T13:57:00.0,2022-03-13T20:03:00.0,13.95
CH372,KR_U194,KR4055,2.566666666666667,18.08,2022-02-18,22:47:00.0,2022-02-19,01:21:00.0,22,1,February,Friday,154.0,Weekday,105,2022-02-18T22:47:00.0,2022-02-19T01:21:00.0,22.783333333333335
CH372,KR_U194,KR4056,8.533333333333333,27.3,2022-02-25,23:34:00.0,2022-02-26,08:06:00.0,23,8,February,Friday,512.0,Weekday,105,2022-02-25T23:34:00.0,2022-02-26T08:06:00.0,23.566666666666666
CH372,KR_U194,KR4057,9.0,43.41,2021-11-30,23:14:00.0,2021-12-01,08:14:00.0,23,8,November,Tuesday,540.0,Weekday,105,2021-11-30T23:14:00.0,2021-12-01T08:14:00.0,23.233333333333334
CH372,KR_U194,KR4058,8.766666666666667,40.92,2021-12-02,23:45:00.0,2021-12-03,08:31:00.0,23,8,December,Thursday,526.0,Weekday,105,2021-12-02T23:45:00.0,2021-12-03T08:31:00.0,23.75
CH372,KR_U194,KR4059,6.45,7.22,2021-12-06,16:56:00.0,2021-12-06,23:23:00.0,16,23,December,Monday,387.0,Weekday,105,2021-12-06T16:56:00.0,2021-12-06T23:23:00.0,16.933333333333334
CH372,KR_U194,KR4060,9.0,57.33,2021-12-06,23:24:00.0,2021-12-07,08:24:00.0,23,8,December,Monday,540.0,Weekday,105,2021-12-06T23:24:00.0,2021-12-07T08:24:00.0,23.4
CH372,KR_U194,KR4061,0.95,1.06,2021-12-11,15:42:00.0,2021-12-11,16:39:00.0,15,16,December,Saturday,57.0,Weekend,105,2021-12-11T15:42:00.0,2021-12-11T16:39:00.0,15.7
CH372,KR_U194,KR4062,1.8,24.38,2021-12-11,17:13:00.0,2021-12-11,19:01:00.0,17,19,December,Saturday,108.0,Weekend,105,2021-12-11T17:13:00.0,2021-12-11T19:01:00.0,17.216666666666665
CH372,KR_U194,KR4063,4.7,5.3,2021-12-13,18:18:00.0,2021-12-13,23:00:00.0,18,23,December,Monday,282.0,Weekday,105,2021-12-13T18:18:00.0,2021-12-13T23:00:00.0,18.3
CH372,KR_U194,KR4064,9.0,3.22,2021-12-16,15:06:00.0,2021-12-17,00:06:00.0,15,0,December,Thursday,540.0,Weekday,105,2021-12-16T15:06:00.0,2021-12-17T00:06:00.0,15.1
CH372,KR_U194,KR4065,7.833333333333333,8.72,2021-12-20,15:29:00.0,2021-12-20,23:19:00.0,15,23,December,Monday,470.0,Weekday,105,2021-12-20T15:29:00.0,2021-12-20T23:19:00.0,15.483333333333333
CH372,KR_U194,KR4066,9.0,31.5,2021-12-20,23:20:00.0,2021-12-21,08:20:00.0,23,8,December,Monday,540.0,Weekday,105,2021-12-20T23:20:00.0,2021-12-21T08:20:00.0,23.333333333333332
CH372,KR_U194,KR4067,9.0,13.31,2021-12-24,23:09:00.0,2021-12-25,08:09:00.0,23,8,December,Friday,540.0,Weekday,105,2021-12-24T23:09:00.0,2021-12-25T08:09:00.0,23.15
CH372,KR_U194,KR4068,6.216666666666667,6.96,2021-11-20,18:17:00.0,2021-11-21,00:30:00.0,18,0,November,Saturday,373.0,Weekend,105,2021-11-20T18:17:00.0,2021-11-21T00:30:00.0,18.283333333333335
CH372,KR_U194,KR4069,9.0,18.02,2021-11-21,00:31:00.0,2021-11-21,09:31:00.0,0,9,November,Sunday,540.0,Weekend,105,2021-11-21T00:31:00.0,2021-11-21T09:31:00.0,0.5166666666666667
CH372,KR_U194,KR4070,9.0,45.26,2021-11-27,23:31:00.0,2021-11-28,08:31:00.0,23,8,November,Saturday,540.0,Weekend,105,2021-11-27T23:31:00.0,2021-11-28T08:31:00.0,23.516666666666666
CH372,KR_U236,KR4071,3.15,20.84,2022-06-01,00:29:00.0,2022-06-01,03:38:00.0,0,3,June,Wednesday,189.0,Weekday,85,2022-06-01T00:29:00.0,2022-06-01T03:38:00.0,0.48333333333333334
CH372,KR_U236,KR4072,7.75,52.43,2022-06-07,20:34:00.0,2022-06-08,04:19:00.0,20,4,June,Tuesday,465.0,Weekday,85,2022-06-07T20:34:00.0,2022-06-08T04:19:00.0,20.566666666666666
CH372,KR_U236,KR4073,4.8,32.52,2022-05-11,19:07:00.0,2022-05-11,23:55:00.0,19,23,May,Wednesday,288.0,Weekday,85,2022-05-11T19:07:00.0,2022-05-11T23:55:00.0,19.116666666666667
CH372,KR_U236,KR4074,2.6333333333333333,16.92,2022-04-26,17:37:00.0,2022-04-26,20:15:00.0,17,20,April,Tuesday,158.0,Weekday,85,2022-04-26T17:37:00.0,2022-04-26T20:15:00.0,17.616666666666667
CH372,KR_U236,KR4075,6.083333333333333,36.89,2022-02-19,20:29:00.0,2022-02-20,02:34:00.0,20,2,February,Saturday,365.0,Weekend,85,2022-02-19T20:29:00.0,2022-02-20T02:34:00.0,20.483333333333334
CH372,KR_U236,KR4076,3.4166666666666665,24.2,2022-01-01,09:53:00.0,2022-01-01,13:18:00.0,9,13,January,Saturday,205.0,Weekend,85,2022-01-01T09:53:00.0,2022-01-01T13:18:00.0,9.883333333333333
CH372,KR_U507,KR4077,8.65,58.7,2022-06-01,20:45:00.0,2022-06-02,05:24:00.0,20,5,June,Wednesday,519.0,Weekday,86,2022-06-01T20:45:00.0,2022-06-02T05:24:00.0,20.75
CH372,KR_U507,KR4078,8.6,59.1,2022-04-17,11:52:00.0,2022-04-17,20:28:00.0,11,20,April,Sunday,516.0,Weekend,86,2022-04-17T11:52:00.0,2022-04-17T20:28:00.0,11.866666666666667
CH372,KR_U507,KR4079,2.75,19.12,2022-04-26,21:23:00.0,2022-04-27,00:08:00.0,21,0,April,Tuesday,165.0,Weekday,86,2022-04-26T21:23:00.0,2022-04-27T00:08:00.0,21.383333333333333
CH372,KR_U507,KR4080,7.35,47.82,2022-03-27,14:47:00.0,2022-03-27,22:08:00.0,14,22,March,Sunday,441.0,Weekend,86,2022-03-27T14:47:00.0,2022-03-27T22:08:00.0,14.783333333333333
CH372,KR_U507,KR4081,5.766666666666667,39.81,2021-12-03,22:13:00.0,2021-12-04,03:59:00.0,22,3,December,Friday,346.0,Weekday,86,2021-12-03T22:13:00.0,2021-12-04T03:59:00.0,22.216666666666665
CH373,KR_U124,KR4125,3.5,16.21,2022-05-04,19:47:00.0,2022-05-04,23:17:00.0,19,23,May,Wednesday,210.0,Weekday,104,2022-05-04T19:47:00.0,2022-05-04T23:17:00.0,19.783333333333335
CH373,KR_U124,KR4126,1.8,10.3,2022-04-17,19:23:00.0,2022-04-17,21:11:00.0,19,21,April,Sunday,108.0,Weekend,104,2022-04-17T19:23:00.0,2022-04-17T21:11:00.0,19.383333333333333
CH373,KR_U124,KR4127,4.816666666666666,22.46,2022-02-04,21:23:00.0,2022-02-05,02:12:00.0,21,2,February,Friday,289.0,Weekday,104,2022-02-04T21:23:00.0,2022-02-05T02:12:00.0,21.383333333333333
CH373,KR_U124,KR4128,2.533333333333333,12.9,2022-02-05,18:33:00.0,2022-02-05,21:05:00.0,18,21,February,Saturday,152.0,Weekend,104,2022-02-05T18:33:00.0,2022-02-05T21:05:00.0,18.55
CH373,KR_U124,KR4129,9.0,2.72,2022-02-07,18:34:00.0,2022-02-08,03:34:00.0,18,3,February,Monday,540.0,Weekday,104,2022-02-07T18:34:00.0,2022-02-08T03:34:00.0,18.566666666666666
CH373,KR_U124,KR4130,4.0,17.87,2022-02-11,19:27:00.0,2022-02-11,23:27:00.0,19,23,February,Friday,240.0,Weekday,104,2022-02-11T19:27:00.0,2022-02-11T23:27:00.0,19.45
CH373,KR_U124,KR4131,3.5,17.68,2022-02-12,18:44:00.0,2022-02-12,22:14:00.0,18,22,February,Saturday,210.0,Weekend,104,2022-02-12T18:44:00.0,2022-02-12T22:14:00.0,18.733333333333334
CH373,KR_U124,KR4132,2.3333333333333335,13.27,2022-02-16,18:33:00.0,2022-02-16,20:53:00.0,18,20,February,Wednesday,140.0,Weekday,104,2022-02-16T18:33:00.0,2022-02-16T20:53:00.0,18.55
CH373,KR_U124,KR4133,2.7333333333333334,12.51,2022-02-17,18:37:00.0,2022-02-17,21:21:00.0,18,21,February,Thursday,164.0,Weekday,104,2022-02-17T18:37:00.0,2022-02-17T21:21:00.0,18.616666666666667
CH373,KR_U124,KR4134,5.0,25.0,2022-02-21,19:08:00.0,2022-02-22,00:08:00.0,19,0,February,Monday,300.0,Weekday,104,2022-02-21T19:08:00.0,2022-02-22T00:08:00.0,19.133333333333333
CH373,KR_U124,KR4135,2.85,13.52,2022-02-23,18:53:00.0,2022-02-23,21:44:00.0,18,21,February,Wednesday,171.0,Weekday,104,2022-02-23T18:53:00.0,2022-02-23T21:44:00.0,18.883333333333333
CH373,KR_U124,KR4136,2.7,12.9,2022-02-24,18:29:00.0,2022-02-24,21:11:00.0,18,21,February,Thursday,162.0,Weekday,104,2022-02-24T18:29:00.0,2022-02-24T21:11:00.0,18.483333333333334
CH373,KR_U124,KR4137,2.2,12.22,2022-02-25,18:31:00.0,2022-02-25,20:43:00.0,18,20,February,Friday,132.0,Weekday,104,2022-02-25T18:31:00.0,2022-02-25T20:43:00.0,18.516666666666666
CH373,KR_U124,KR4138,3.966666666666667,21.44,2022-01-29,21:52:00.0,2022-01-30,01:50:00.0,21,1,January,Saturday,238.0,Weekend,104,2022-01-29T21:52:00.0,2022-01-30T01:50:00.0,21.866666666666667
CH373,KR_U194,KR4145,9.0,18.88,2022-05-03,18:42:00.0,2022-05-04,03:42:00.0,18,3,May,Tuesday,540.0,Weekday,105,2022-05-03T18:42:00.0,2022-05-04T03:42:00.0,18.7
CH373,KR_U194,KR4146,9.0,43.34,2022-01-17,21:38:00.0,2022-01-18,06:38:00.0,21,6,January,Monday,540.0,Weekday,105,2022-01-17T21:38:00.0,2022-01-18T06:38:00.0,21.633333333333333
CH373,KR_U236,KR4147,7.233333333333333,48.21,2022-09-12,19:20:00.0,2022-09-13,02:34:00.0,19,2,September,Monday,434.0,Weekday,85,2022-09-12T19:20:00.0,2022-09-13T02:34:00.0,19.333333333333332
CH373,KR_U236,KR4148,7.683333333333334,51.77,2022-08-26,21:50:00.0,2022-08-27,05:31:00.0,21,5,August,Friday,461.0,Weekday,85,2022-08-26T21:50:00.0,2022-08-27T05:31:00.0,21.833333333333332
CH373,KR_U236,KR4149,8.266666666666667,54.13,2022-08-20,21:40:00.0,2022-08-21,05:56:00.0,21,5,August,Saturday,496.00000000000006,Weekend,85,2022-08-20T21:40:00.0,2022-08-21T05:56:00.0,21.666666666666668
CH373,KR_U236,KR4150,2.85,20.06,2022-02-02,12:20:00.0,2022-02-02,15:11:00.0,12,15,February,Wednesday,171.0,Weekday,85,2022-02-02T12:20:00.0,2022-02-02T15:11:00.0,12.333333333333334
CH373,KR_U236,KR4151,5.983333333333333,36.37,2022-02-06,18:42:00.0,2022-02-07,00:41:00.0,18,0,February,Sunday,359.0,Weekend,85,2022-02-06T18:42:00.0,2022-02-07T00:41:00.0,18.7
CH373,KR_U236,KR4152,2.6666666666666665,18.71,2021-12-03,05:26:00.0,2021-12-03,08:06:00.0,5,8,December,Friday,160.0,Weekday,85,2021-12-03T05:26:00.0,2021-12-03T08:06:00.0,5.433333333333334
CH373,KR_U236,KR4153,4.583333333333333,27.62,2021-12-17,19:37:00.0,2021-12-18,00:12:00.0,19,0,December,Friday,275.0,Weekday,85,2021-12-17T19:37:00.0,2021-12-18T00:12:00.0,19.616666666666667
CH373,KR_U507,KR4162,7.333333333333333,49.86,2022-09-01,18:11:00.0,2022-09-02,01:31:00.0,18,1,September,Thursday,440.0,Weekday,86,2022-09-01T18:11:00.0,2022-09-02T01:31:00.0,18.183333333333334
